Survived,Age,FamilySize,IsAlone,Age*Class,Age*Fare,AgeBand,FareBand,Fare_log,Sex_male,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.026486355524406167,0.11393227053944749,0.44992666177090385,0.4870824563024251,1,0,0,0,1,0,1,0
0,0.4724810501483589,0.059159876663617626,-1.2316448970959013,-0.8608701129370607,1.0048488932601174,0.11393227053944749,1.3447584823911616,1.464014258564117,1,0,0,0,1,0,1,0
1,-0.6583664951337953,1.9195639980971482,-1.2316448970959013,-1.3085668690223753,2.4788885223114168,0.11393227053944749,1.3447584823911616,2.6962534687059603,0,0,0,0,0,1,0,0
0,-0.43219698607736445,0.059159876663617626,-1.2316448970959013,0.21360210166769428,-0.34830268355604566,0.11393227053944749,0.44992666177090385,-0.12717266791993012,1,0,1,0,1,0,1,0
1,0.09553186838764081,-0.5609748304808925,0.8119223343984152,0.8403775601871347,-0.42595632340901635,0.11393227053944749,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
0,3.0357354861212418,0.6792945838081278,-1.2316448970959013,0.153909200856319,2.1809794172083965,2.530924009840583,1.3447584823911616,1.3571652197109427,1,0,0,0,1,0,1,0
0,-1.0353156768945133,0.6792945838081278,-1.2316448970959013,-0.5027127080688091,-0.3827357063084022,-1.0945635991111204,0.44992666177090385,0.0971716406458445,1,0,1,0,1,0,1,0
1,0.020142032035497207,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.3463161630126405,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,0,1,0,0,1,1,0,0
0,-0.8091461678380826,0.059159876663617626,-1.2316448970959013,-1.3682597698337504,-0.004800172925566288,-1.0945635991111204,1.3447584823911616,1.0620380556287106,1,0,0,0,1,0,1,0
0,0.09553186838764081,-0.5609748304808925,0.8119223343984152,0.8403775601871347,-0.4289498995056755,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
1,-1.9399937131202367,0.6792945838081278,-1.2316448970959013,-1.6965707242963146,-0.510755919105625,-2.3030594687616883,0.44992666177090385,0.2228261499229997,0,1,0,0,1,1,0,0
1,-1.7892140404159496,0.059159876663617626,-1.2316448970959013,-1.398106220239438,-0.5202194822499024,-2.3030594687616883,-0.4449051588493537,-0.37316263612134226,1,0,1,0,1,0,0,0
0,0.24631154109192804,-0.5609748304808925,0.8119223343984152,1.0194562626212604,-0.3885297245600006,0.11393227053944749,-0.4449051588493537,-0.6307359423566569,1,0,1,0,1,0,1,0
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,0.12406275045063136,-0.4613117538670273,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,1.3771590863740821,1.299429290952638,-1.2316448970959013,0.9299169114041976,1.160128582402956,1.3224281401900153,1.3447584823911616,1.2673242399099218,0,1,0,0,1,0,0,1
1,-2.1910418681728747,0.6792945838081278,-1.2316448970959013,-1.895348083998194,-0.5561617088039849,-2.3030594687616883,0.44992666177090385,-0.2286058134653583,1,1,0,0,1,0,0,0
0,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,0.5717595065359459,-0.44107186858603875,0.11393227053944749,-1.3397369794696112,-0.8135961720983267,1,0,1,0,1,0,1,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.8608701129370607,-0.4472976239690706,-1.0945635991111204,-0.4449051588493537,-0.4507125974257932,1,1,0,0,1,0,1,0
0,0.3217013774440717,-0.5609748304808925,0.8119223343984152,1.1089956138383235,-0.410491812789869,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,0.24631154109192804,-0.5609748304808925,0.8119223343984152,-0.9504094641541236,1.0136226923268237,0.11393227053944749,1.3447584823911616,1.5584783893656837,0,0,0,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.3029217253644784,0.11393227053944749,0.44992666177090385,-0.2286058134653583,1,0,1,0,1,0,1,0
0,0.849430231909077,-0.5609748304808925,0.8119223343984152,1.7357710723577637,-0.4003246902864689,1.3224281401900153,-1.3397369794696112,-0.8955045384601199,1,0,1,0,1,0,1,0
1,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.48173947570161996,-1.0945635991111204,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
1,0.4724810501483589,1.299429290952638,-1.2316448970959013,-0.8608701129370607,1.82230209687135,0.11393227053944749,1.3447584823911616,1.8931715298766851,0,0,0,0,1,0,0,1
0,-1.0353156768945133,-0.5609748304808925,0.8119223343984152,-0.5027127080688091,-0.4928772342149784,-1.0945635991111204,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
1,1.603328595430513,0.059159876663617626,-1.2316448970959013,-0.4131733568517461,1.632409108236841,1.3224281401900153,1.3447584823911616,1.452419049919151,0,0,0,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,0.14472522837654184,0.11393227053944749,1.3447584823911616,0.7656365698356679,1,0,0,0,0,0,1,0
0,0.05783695021156901,-0.5609748304808925,0.8119223343984152,0.7956078845786032,-0.43108816814614637,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,0,0,1,1,0,1,0,0
0,0.1950464523724704,0.059159876663617626,-1.2316448970959013,0.9585695037936579,-0.1308184144640464,0.11393227053944749,0.44992666177090385,0.2711522804976662,1,0,1,1,0,0,1,0
0,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.4138578614884167,0.11393227053944749,-0.4449051588493537,-0.7491276790090223,1,0,1,0,1,0,1,0
0,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,0.21360210166769428,-0.4357095874658737,0.11393227053944749,-0.4449051588493537,-0.6307359423566569,1,0,1,0,1,0,1,0
0,1.3771590863740821,-0.5609748304808925,0.8119223343984152,2.362546530877204,-0.3534888265213621,1.3224281401900153,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
0,2.055667613543375,-0.5609748304808925,0.8119223343984152,1.467153018706575,-0.23126351487375704,1.3224281401900153,-0.4449051588493537,-0.5368057694182641,0,1,0,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.43266800378941556,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
1,1.8294981044869438,1.9195639980971482,-1.2316448970959013,1.2880743162724493,0.12382703225991927,1.3224281401900153,0.44992666177090385,0.2228261499229997,0,1,0,0,1,0,0,1
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.48454488415791774,-1.0945635991111204,-1.3397369794696112,-0.8189865811572414,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
1,-1.864603876768093,-0.5609748304808925,0.8119223343984152,-1.4876455714565011,-0.5271033277440635,-2.3030594687616883,-0.4449051588493537,-0.37316263612134226,0,0,1,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42352780204470347,0.11393227053944749,-1.3397369794696112,-0.8204626642072291,1,0,1,1,0,0,1,0
1,1.0002099046133641,0.059159876663617626,-1.2316448970959013,-0.6519449600972472,4.453069186368849,1.3224281401900153,1.3447584823911616,2.4738467350641637,0,0,0,0,1,0,0,1
1,-1.2614851859509442,-0.5609748304808925,0.8119223343984152,-0.7713307617199978,-0.509663553531257,-1.0945635991111204,-1.3397369794696112,-0.8823470582632056,0,0,1,0,0,1,0,0
1,-0.9599258405423697,0.059159876663617626,-1.2316448970959013,-1.4279526706451258,-0.026817442281640378,-1.0945635991111204,1.3447584823911616,1.1339105535671157,0,0,0,0,1,0,0,1
0,-0.05524780431664641,-0.5609748304808925,0.8119223343984152,-1.0697952657768741,-0.08144675722528288,0.11393227053944749,0.44992666177090385,0.4870824563024251,1,0,0,0,1,0,1,0
0,0.1950464523724704,1.299429290952638,-1.2316448970959013,0.9585695037936579,-0.1433025924568238,0.11393227053944749,0.44992666177090385,0.24200663802437702,1,0,1,0,1,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.4642658202773232,0.11393227053944749,-1.3397369794696112,-0.9050797531497118,1,0,1,0,1,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.4615067639670382,0.11393227053944749,-1.3397369794696112,-0.8797405693934278,1,0,1,0,1,0,1,0
1,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.48706975176858575,-1.0945635991111204,-1.3397369794696112,-0.8494271027413144,0,0,1,0,1,1,0,0
0,-1.6384343677116622,2.5396987052416584,-1.2316448970959013,-1.2190275178053123,-0.43295053115558874,-2.3030594687616883,0.44992666177090385,0.457519539438721,1,0,1,1,0,0,0,0
1,-2.1661632221766673,1.299429290952638,-1.2316448970959013,-1.8458029763247528,-0.5501690384980459,-2.3030594687616883,0.44992666177090385,0.11284358066326507,1,0,1,0,1,0,0,0
0,1.226379413669795,-0.5609748304808925,0.8119223343984152,-0.5624056088801843,1.448836234711176,1.3224281401900153,1.3447584823911616,1.4685301291949246,1,0,0,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
0,-1.0353156768945133,-0.5609748304808925,0.8119223343984152,-0.9802559145598112,-0.3319690701991586,-1.0945635991111204,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,-0.6071014064143376,5.64037224096421,-1.2316448970959013,0.0058708068441080796,0.27052274541019894,0.11393227053944749,1.3447584823911616,1.3361591794576348,0,0,1,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.014077082599585388,0.11393227053944749,0.44992666177090385,0.5100012756239033,1,0,0,0,0,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.45259777114112804,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.2817542453519721,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
1,1.4525489227262258,-0.5609748304808925,0.8119223343984152,-0.4728662576631214,0.139570649015415,1.3224281401900153,0.44992666177090385,0.3417284274758476,0,0,0,0,1,0,0,1
1,0.09553186838764081,-0.5609748304808925,0.8119223343984152,0.8403775601871347,-0.41298473052846396,0.11393227053944749,-0.4449051588493537,-0.7143416664249429,0,0,1,0,1,0,0,1
0,0.020142032035497207,-0.5609748304808925,0.8119223343984152,0.7508382089700717,-0.4418479359449957,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
0,0.020142032035497207,0.6792945838081278,-1.2316448970959013,0.7508382089700717,-0.16173529585457566,0.11393227053944749,0.44992666177090385,0.2711522804976662,0,0,1,0,1,0,0,1
0,0.3217013774440717,-0.5609748304808925,0.8119223343984152,0.09421630004494372,-0.31762197738567677,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
1,0.09553186838764081,0.6792945838081278,-1.2316448970959013,-0.0848624023891821,-0.11248614071598885,0.11393227053944749,0.44992666177090385,0.35395586016517094,0,1,0,0,1,0,0,1
1,-1.4122648586552313,1.299429290952638,-1.2316448970959013,-1.6070313730792516,0.16686831070036487,-2.3030594687616883,1.3447584823911616,1.8931715298766851,1,0,0,0,1,0,0,0
1,-2.209889327260911,0.059159876663617626,-1.2316448970959013,-1.8977358000306492,-0.559548718605133,-2.3030594687616883,-0.4449051588493537,-0.7322606388880221,1,0,1,0,0,0,0,0
1,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,0.482220155318883,-0.45760269928798497,0.11393227053944749,-1.3397369794696112,-0.9147445967366699,1,0,1,0,1,0,1,0
0,0.09553186838764081,-0.5609748304808925,0.8119223343984152,0.8403775601871347,-0.42852224577758136,0.11393227053944749,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,-0.7713307617199978,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,0,0,0,1,0,1,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.4842965690899921,-1.0945635991111204,-1.3397369794696112,-0.8160407306065733,0,0,1,0,1,1,0,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.2817542453519721,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
1,0.24631154109192804,0.059159876663617626,-1.2316448970959013,-0.9504094641541236,0.4054163192876038,0.11393227053944749,1.3447584823911616,1.0620380556287106,0,0,0,0,1,0,0,1
0,-0.28141731337307724,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.4483598606485303,0.11393227053944749,-1.3397369794696112,-0.802887432760349,1,0,1,0,1,0,1,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,1.556692369923638,-0.041799118046487845,0.11393227053944749,0.44992666177090385,0.2711522804976662,1,0,1,0,1,0,1,0
0,0.39709121379621526,-0.5609748304808925,0.8119223343984152,0.153909200856319,-0.3587319164089229,0.11393227053944749,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
0,-1.7892140404159496,3.1598334123861687,-1.2316448970959013,-1.398106220239438,-0.45797517188987347,-2.3030594687616883,1.3447584823911616,0.5286989276421437,0,0,1,0,1,1,0,0
0,0.05783695021156901,-0.5609748304808925,0.8119223343984152,0.7956078845786032,-0.4260390950983248,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,0,0,0,1,0,1,0
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,0.12406275045063136,-0.46094115742342984,0.11393227053944749,-0.4449051588493537,-0.798539974052802,0,0,1,0,1,1,0,0
0,0.09553186838764081,0.6792945838081278,-1.2316448970959013,-0.0848624023891821,0.07147680819082447,0.11393227053944749,1.3447584823911616,0.6974165471111633,1,1,0,0,0,0,1,0
0,1.0002099046133641,-0.5609748304808925,0.8119223343984152,1.9148497747918896,-0.408477701683361,1.3224281401900153,-1.3397369794696112,-0.9850567418873891,1,0,1,0,1,0,1,0
0,-1.487654695007375,2.5396987052416584,-1.2316448970959013,-1.0399488153711864,-0.40756721310096694,-2.3030594687616883,0.44992666177090385,0.4146557174979072,1,0,1,0,1,0,0,0
1,1.6787184317826567,0.6792945838081278,-1.2316448970959013,-0.3833269064460585,2.121383800906241,1.3224281401900153,1.3447584823911616,1.6379421972192298,0,0,0,0,1,0,0,1
1,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,0.482220155318883,-0.4324607986605131,0.11393227053944749,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
0,0.6232607228526461,-0.5609748304808925,0.8119223343984152,-0.8011772121256854,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,0,0,0,1,0,1,0
1,-0.20602747702093363,0.059159876663617626,-1.2316448970959013,0.482220155318883,-0.37565872687252116,0.11393227053944749,-0.4449051588493537,-0.37316263612134226,0,0,1,0,1,0,0,1
0,-2.090773385824524,2.5396987052416584,-1.2316448970959013,-1.7562636251076897,-0.5177225362890946,-2.3030594687616883,1.3447584823911616,0.7678594338107121,1,0,1,0,1,0,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4375725022865781,0.11393227053944749,-1.3397369794696112,-0.9179864201772276,1,0,1,1,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,0.44605404913421226,0.11393227053944749,1.3447584823911616,1.1248955097361604,1,0,1,0,1,0,1,0
1,-2.1661632221766673,0.6792945838081278,-1.2316448970959013,-1.8756494267304404,-0.5411032209114591,-2.3030594687616883,1.3447584823911616,0.6974165471111633,1,1,0,0,0,0,0,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
1,2.4326167953040927,-0.5609748304808925,0.8119223343984152,-0.0848624023891821,2.175461304587827,2.530924009840583,1.3447584823911616,1.4787785499834798,0,0,0,0,1,0,0,1
1,-1.110705513246657,0.059159876663617626,-1.2316448970959013,-0.592252059285872,-0.4418827000545053,-1.0945635991111204,-0.4449051588493537,-0.23166125968823223,0,0,1,0,0,0,0,1
1,-2.178979494356532,0.6792945838081278,-1.2316448970959013,-1.8857972198683743,-0.5529349924491066,-2.3030594687616883,0.44992666177090385,0.021587667954472933,1,1,0,0,1,0,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4325930987214589,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,0.12406275045063136,-0.46183972688256336,0.11393227053944749,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.4790819526635535,-1.0945635991111204,-0.4449051588493537,-0.7560434444325566,1,0,1,0,1,0,1,0
1,0.6986505592047897,0.6792945838081278,-1.2316448970959013,-0.7713307617199978,1.2280972172521856,0.11393227053944749,1.3447584823911616,1.5182728441543658,0,0,0,0,0,1,0,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.46114118900592543,0.11393227053944749,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,0.43607804315055804,0.11393227053944749,1.3447584823911616,1.1248955097361604,1,0,1,0,1,0,1,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.03183671752131081,0.11393227053944749,0.44992666177090385,0.4770416648490861,1,0,0,0,0,0,1,0
0,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.47406047017883485,-1.0945635991111204,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
0,-1.0353156768945133,-0.5609748304808925,0.8119223343984152,-0.9802559145598112,-0.4688182631892934,-1.0945635991111204,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
1,0.020142032035497207,-0.5609748304808925,0.8119223343984152,-1.0399488153711864,-0.04833808150186318,0.11393227053944749,0.44992666177090385,0.5198636196706229,0,0,0,0,0,1,0,0
0,0.35939629562014347,-0.5609748304808925,0.8119223343984152,1.1537652894468549,-0.43896872273239784,0.11393227053944749,-1.3397369794696112,-0.9867906128533871,1,0,1,0,0,0,1,0
0,-0.9599258405423697,-0.5609748304808925,0.8119223343984152,-0.4131733568517461,-0.4802614492362003,-1.0945635991111204,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
0,0.9248200682612205,-0.5609748304808925,0.8119223343984152,1.8253104235748268,-0.3865432040165955,1.3224281401900153,-1.3397369794696112,-0.8428609376877135,1,0,1,0,1,0,1,0
0,0.1950464523724704,5.64037224096421,-1.2316448970959013,0.9585695037936579,0.67886970106752,0.11393227053944749,1.3447584823911616,1.3361591794576348,1,0,1,0,1,0,1,0
0,0.39709121379621526,-0.5609748304808925,0.8119223343984152,1.1985349650553863,-0.4090278575116318,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,0,0,1,0
0,-0.13063764066879002,0.059159876663617626,-1.2316448970959013,-0.2639411048233079,-0.051648949074205155,0.11393227053944749,1.3447584823911616,0.5824597491940529,1,1,0,0,1,0,1,0
1,0.4619264730590587,0.059159876663617626,-1.2316448970959013,-0.865048615993857,1.2016670646740508,0.11393227053944749,1.3447584823911616,1.588760118059578,0,0,0,0,0,0,0,1
0,-1.9399937131202367,3.1598334123861687,-1.2316448970959013,-1.577184922673564,-0.4924909663315385,-2.3030594687616883,1.3447584823911616,0.5286989276421437,1,0,1,0,1,0,0,0
0,3.337294831529816,-0.5609748304808925,0.8119223343984152,4.69056966252084,-0.24403794559037645,2.530924009840583,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
0,-1.5630445313595187,0.6792945838081278,-1.2316448970959013,-1.1294881665882495,-0.4858073179632518,-2.3030594687616883,0.44992666177090385,-0.1800831698720664,0,0,1,0,0,1,0,0
1,-1.0353156768945133,0.059159876663617626,-1.2316448970959013,-1.4577991210508134,-0.2136607356141389,-1.0945635991111204,1.3447584823911616,0.7605376956829671,0,0,0,0,1,1,0,0
0,1.0755997409655078,0.059159876663617626,-1.2316448970959013,0.6911453081586965,0.06974952857833376,1.3224281401900153,0.44992666177090385,0.3444394801955362,0,1,0,0,1,0,0,1
1,-0.8845360041902262,0.059159876663617626,-1.2316448970959013,-0.3236340056346832,-0.46865271981067635,-1.0945635991111204,-0.4449051588493537,-0.6455926003653025,0,0,1,0,1,0,0,1
1,1.1509895773176513,0.6792945838081278,-1.2316448970959013,-0.592252059285872,3.5323660257028706,1.3224281401900153,1.3447584823911616,2.218822021910339,0,0,0,0,1,0,0,1
1,1.603328595430513,-0.5609748304808925,0.8119223343984152,-0.4131733568517461,0.18565748417340552,1.3224281401900153,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,-0.43219698607736445,1.299429290952638,-1.2316448970959013,0.21360210166769428,-0.3064758313411351,0.11393227053944749,0.44992666177090385,0.047825129435189045,0,0,1,0,0,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4325930987214589,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
0,0.849430231909077,0.6792945838081278,-1.2316448970959013,1.7357710723577637,-0.24233268324724175,1.3224281401900153,-0.4449051588493537,-0.2550339477875714,1,0,1,0,1,0,1,0
0,-0.6583664951337953,0.059159876663617626,-1.2316448970959013,-0.6817914105029349,-0.42826013542810426,0.11393227053944749,-0.4449051588493537,-0.4507125974257932,1,1,0,0,1,0,1,0
1,1.3771590863740821,-0.5609748304808925,0.8119223343984152,-0.5027127080688091,0.12526262443928673,1.3224281401900153,0.44992666177090385,0.3417284274758476,0,0,0,0,1,0,0,1
0,-0.6071014064143376,5.64037224096421,-1.2316448970959013,0.0058708068441080796,0.27052274541019894,0.11393227053944749,1.3447584823911616,1.3361591794576348,0,0,1,0,1,1,0,0
0,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,-0.5027127080688091,-0.3893574414530861,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
1,0.9248200682612205,-0.5609748304808925,0.8119223343984152,0.5717595065359459,-0.2602336061317493,1.3224281401900153,-0.4449051588493537,-0.3336984726090336,0,1,0,0,1,0,0,1
1,-0.20602747702093363,0.059159876663617626,-1.2316448970959013,-0.3236340056346832,-0.35504907286482834,0.11393227053944749,-0.4449051588493537,-0.272262193114855,0,1,0,0,0,1,0,0
0,0.09553186838764081,-0.5609748304808925,0.8119223343984152,-1.0101023649654988,0.30226612970903743,0.11393227053944749,1.3447584823911616,1.0110997852233976,1,0,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.39209442531288885,0.11393227053944749,-0.4449051588493537,-0.6307359423566569,1,0,1,0,1,0,1,0
1,-1.9399937131202367,0.6792945838081278,-1.2316448970959013,-1.577184922673564,-0.536948633919432,-2.3030594687616883,-0.4449051588493537,-0.48145578049281335,1,0,1,0,1,0,0,0
0,-0.28141731337307724,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.44824077977817844,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,1.3017692500219387,0.6792945838081278,-1.2316448970959013,-0.5325591584744966,0.8014774179197306,1.3224281401900153,1.3447584823911616,1.0515683442816504,0,0,0,0,1,0,0,1
0,0.24631154109192804,-0.5609748304808925,0.8119223343984152,-0.9504094641541236,-0.4704736969754644,0.11393227053944749,-1.3397369794696112,-1.208550389612567,1,0,0,0,1,0,1,0
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,2.273007179660141,-0.32810639136475966,1.3224281401900153,-0.4449051588493537,-0.6811127586453682,1,0,1,0,1,0,1,0
1,-0.13063764066879002,0.059159876663617626,-1.2316448970959013,-0.2639411048233079,-0.1907053871125679,0.11393227053944749,0.44992666177090385,0.26497567234198965,0,1,0,0,0,0,0,1
1,-1.110705513246657,-0.5609748304808925,0.8119223343984152,-0.592252059285872,-0.5017200096894417,-1.0945635991111204,-1.3397369794696112,-0.8828741679067217,0,0,1,0,0,1,0,0
0,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.45286208873565337,-1.0945635991111204,-0.4449051588493537,-0.5972795597045879,1,0,1,0,1,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.47873971931882575,-1.0945635991111204,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,1.9802777771912312,0.059159876663617626,-1.2316448970959013,-0.2639411048233079,2.0081878873019265,1.3224281401900153,1.3447584823911616,1.5182728441543658,0,0,0,0,0,0,0,1
1,-0.3568071497252209,0.059159876663617626,-1.2316448970959013,-0.44301980725743373,-0.2028452348778218,0.11393227053944749,0.44992666177090385,0.3444394801955362,0,1,0,0,1,0,0,1
0,0.24631154109192804,-0.5609748304808925,0.8119223343984152,1.0194562626212604,-0.417741840237531,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.433851418222023,0.11393227053944749,-0.4449051588493537,-0.5353074585700541,0,0,1,0,1,1,0,0
0,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,-0.39929004417011205,0.11393227053944749,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.4642658202773232,0.11393227053944749,-1.3397369794696112,-0.9050797531497118,1,0,1,0,1,0,1,0
0,0.6986505592047897,2.5396987052416584,-1.2316448970959013,1.556692369923638,0.06526606207412067,0.11393227053944749,0.44992666177090385,0.457519539438721,0,0,1,1,0,0,0,1
